"TIME","GEO","UNIT","NACE_R2","Value","Flag and Footnotes"
"2010","Poland","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","4.9",""
"2010","Poland","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","4.5",""
"2010","Poland","Percentage","Business economy","16.1",""
"2010","Poland","Percentage","Mining and quarrying","20.0",""
"2010","Poland","Percentage","Manufacturing","20.9",""
"2010","Poland","Percentage","Electricity, gas, steam and air conditioning supply","9.4",""
"2010","Poland","Percentage","Water supply; sewerage, waste management and remediation activities","1.6",""
"2010","Poland","Percentage","Construction","-10.3",""
"2010","Poland","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","26.7",""
"2010","Poland","Percentage","Transportation and storage","-3.7",""
"2010","Poland","Percentage","Accommodation and food service activities","27.7",""
"2010","Poland","Percentage","Information and communication","24.5",""
"2010","Poland","Percentage","Financial and insurance activities","38.5",""
"2010","Poland","Percentage","Real estate activities","12.2",""
"2010","Poland","Percentage","Professional, scientific and technical activities","17.4",""
"2010","Poland","Percentage","Administrative and support service activities","-0.2",""
"2010","Poland","Percentage","Public administration and defence; compulsory social security","16.8",""
"2010","Poland","Percentage","Education","1.0",""
"2010","Poland","Percentage","Human health and social work activities","17.8",""
"2010","Poland","Percentage","Arts, entertainment and recreation","11.9",""
"2010","Poland","Percentage","Other service activities","18.4",""
"2010","Portugal","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",":",""
"2010","Portugal","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","12.8",""
"2010","Portugal","Percentage","Business economy","22.8",""
"2010","Portugal","Percentage","Mining and quarrying","-12.3",""
"2010","Portugal","Percentage","Manufacturing","33.4",""
"2010","Portugal","Percentage","Electricity, gas, steam and air conditioning supply","13.8",""
"2010","Portugal","Percentage","Water supply; sewerage, waste management and remediation activities","-5.0",""
"2010","Portugal","Percentage","Construction","-20.2",""
"2010","Portugal","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","23.7",""
"2010","Portugal","Percentage","Transportation and storage","-18.0",""
"2010","Portugal","Percentage","Accommodation and food service activities","29.7",""
"2010","Portugal","Percentage","Information and communication","13.2",""
"2010","Portugal","Percentage","Financial and insurance activities","25.9",""
"2010","Portugal","Percentage","Real estate activities","35.7",""
"2010","Portugal","Percentage","Professional, scientific and technical activities","12.7",""
"2010","Portugal","Percentage","Administrative and support service activities","22.0",""
"2010","Portugal","Percentage","Public administration and defence; compulsory social security",":",""
"2010","Portugal","Percentage","Education","12.4",""
"2010","Portugal","Percentage","Human health and social work activities","35.9",""
"2010","Portugal","Percentage","Arts, entertainment and recreation","57.7",""
"2010","Portugal","Percentage","Other service activities","21.6",""
"2010","Romania","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","8.4",""
"2010","Romania","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","8.8",""
"2010","Romania","Percentage","Business economy","6.9",""
"2010","Romania","Percentage","Mining and quarrying","-13.9",""
"2010","Romania","Percentage","Manufacturing","22.6",""
"2010","Romania","Percentage","Electricity, gas, steam and air conditioning supply","1.3",""
"2010","Romania","Percentage","Water supply; sewerage, waste management and remediation activities","-5.3",""
"2010","Romania","Percentage","Construction","-20.1",""
"2010","Romania","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","12.3",""
"2010","Romania","Percentage","Transportation and storage","1.9",""
"2010","Romania","Percentage","Accommodation and food service activities","7.0",""
"2010","Romania","Percentage","Information and communication","9.8",""
"2010","Romania","Percentage","Financial and insurance activities","17.8",""
"2010","Romania","Percentage","Real estate activities","11.3",""
"2010","Romania","Percentage","Professional, scientific and technical activities","-0.2",""
"2010","Romania","Percentage","Administrative and support service activities","-21.3",""
"2010","Romania","Percentage","Public administration and defence; compulsory social security","-0.2",""
"2010","Romania","Percentage","Education","11.5",""
"2010","Romania","Percentage","Human health and social work activities","8.6",""
"2010","Romania","Percentage","Arts, entertainment and recreation","6.2",""
"2010","Romania","Percentage","Other service activities","29.0",""
"2010","Slovenia","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","0.7",""
"2010","Slovenia","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","0.9",""
"2010","Slovenia","Percentage","Business economy","6.9",""
"2010","Slovenia","Percentage","Mining and quarrying","16.5",""
"2010","Slovenia","Percentage","Manufacturing","12.9",""
"2010","Slovenia","Percentage","Electricity, gas, steam and air conditioning supply","5.6",""
"2010","Slovenia","Percentage","Water supply; sewerage, waste management and remediation activities","-16.3",""
"2010","Slovenia","Percentage","Construction","-24.8",""
"2010","Slovenia","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","11.3",""
"2010","Slovenia","Percentage","Transportation and storage","-15.2",""
"2010","Slovenia","Percentage","Accommodation and food service activities","13.9",""
"2010","Slovenia","Percentage","Information and communication","14.6",""
"2010","Slovenia","Percentage","Financial and insurance activities","22.8",""
"2010","Slovenia","Percentage","Real estate activities","8.9",""
"2010","Slovenia","Percentage","Professional, scientific and technical activities","13.9",""
"2010","Slovenia","Percentage","Administrative and support service activities","12.7",""
"2010","Slovenia","Percentage","Public administration and defence; compulsory social security","5.5",""
"2010","Slovenia","Percentage","Education","9.7",""
"2010","Slovenia","Percentage","Human health and social work activities","19.0",""
"2010","Slovenia","Percentage","Arts, entertainment and recreation","20.1",""
"2010","Slovenia","Percentage","Other service activities","36.8",""
"2010","Slovakia","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","19.6",""
"2010","Slovakia","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","19.6",""
"2010","Slovakia","Percentage","Business economy","20.2",""
"2010","Slovakia","Percentage","Mining and quarrying","5.1",""
"2010","Slovakia","Percentage","Manufacturing","27.4",""
"2010","Slovakia","Percentage","Electricity, gas, steam and air conditioning supply","15.9",""
"2010","Slovakia","Percentage","Water supply; sewerage, waste management and remediation activities","-9.1",""
"2010","Slovakia","Percentage","Construction","4.6",""
"2010","Slovakia","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","28.0",""
"2010","Slovakia","Percentage","Transportation and storage","2.4",""
"2010","Slovakia","Percentage","Accommodation and food service activities","11.3",""
"2010","Slovakia","Percentage","Information and communication","27.3",""
